Time, Bi213, Bi209, Pb, Tl
8549.0 1216 8714 69 1
8550.0 1216 8715 68 1
8551.0 1216 8715 68 1
8552.0 1216 8715 68 1
8553.0 1215 8715 69 1
8554.0 1215 8715 69 1
8555.0 1215 8715 69 1
8556.0 1215 8715 69 1
8557.0 1215 8715 69 1
8558.0 1215 8715 69 1
8559.0 1215 8715 69 1
8560.0 1215 8715 69 1
8561.0 1215 8715 69 1
8562.0 1215 8716 68 1
8563.0 1215 8716 68 1
8564.0 1215 8716 68 1
8565.0 1215 8716 68 1
8566.0 1215 8716 68 1
8567.0 1215 8716 68 1
8568.0 1215 8716 68 1
8569.0 1213 8716 70 1
8570.0 1213 8716 70 1
8571.0 1212 8716 71 1
8572.0 1211 8716 72 1
8573.0 1210 8717 72 1
8574.0 1210 8719 70 1
8575.0 1210 8719 70 1
8576.0 1210 8719 70 1
8577.0 1209 8719 71 1
8578.0 1209 8719 71 1
8579.0 1209 8719 71 1
8580.0 1209 8719 71 1
8581.0 1207 8719 73 1
8582.0 1205 8719 75 1
8583.0 1205 8719 75 1
8584.0 1205 8719 75 1
8585.0 1205 8719 75 1
8586.0 1204 8719 76 1
8587.0 1203 8719 77 1
8588.0 1203 8719 77 1
8589.0 1203 8720 76 1
8590.0 1203 8720 76 1
8591.0 1203 8720 76 1
8592.0 1203 8720 76 1
8593.0 1203 8720 76 1
8594.0 1202 8720 77 1
8595.0 1202 8720 77 1
8596.0 1200 8722 77 1
8597.0 1199 8722 78 1
8598.0 1198 8722 79 1
8599.0 1197 8722 80 1
8600.0 1197 8723 79 1
8601.0 1195 8723 80 2
8602.0 1195 8723 80 2
8603.0 1194 8723 81 2
8604.0 1194 8723 81 2
8605.0 1194 8723 81 2
8606.0 1194 8723 81 2
8607.0 1194 8723 81 2
8608.0 1194 8723 81 2
8609.0 1193 8724 81 2
8610.0 1193 8724 81 2
8611.0 1193 8724 81 2
8612.0 1192 8724 82 2
8613.0 1191 8724 83 2
8614.0 1191 8724 83 2
8615.0 1191 8724 83 2
8616.0 1191 8724 83 2
8617.0 1191 8724 83 2
8618.0 1190 8724 84 2
8619.0 1190 8724 84 2
8620.0 1190 8725 83 2
8621.0 1190 8725 84 1
8622.0 1190 8725 84 1
8623.0 1190 8725 84 1
8624.0 1190 8725 84 1
8625.0 1190 8725 84 1
8626.0 1190 8725 84 1
8627.0 1189 8726 84 1
8628.0 1187 8726 86 1
8629.0 1187 8726 86 1
8630.0 1186 8726 87 1
8631.0 1186 8726 87 1
8632.0 1186 8726 87 1
8633.0 1186 8726 87 1
8634.0 1186 8726 87 1
8635.0 1186 8727 86 1
8636.0 1185 8727 87 1
8637.0 1185 8727 87 1
8638.0 1185 8727 87 1
8639.0 1185 8727 87 1
8640.0 1185 8728 86 1
8641.0 1185 8728 86 1
8642.0 1185 8729 85 1
8643.0 1185 8729 85 1
8644.0 1185 8729 85 1
8645.0 1185 8729 85 1
8646.0 1185 8729 85 1
8647.0 1185 8729 85 1
8648.0 1185 8729 85 1
8649.0 1185 8729 85 1
8650.0 1184 8729 86 1
8651.0 1182 8729 88 1
8652.0 1182 8730 87 1
8653.0 1182 8730 87 1
8654.0 1182 8730 87 1
8655.0 1182 8730 87 1
8656.0 1182 8730 87 1
8657.0 1182 8730 87 1
8658.0 1181 8731 87 1
8659.0 1181 8732 86 1
8660.0 1181 8732 86 1
8661.0 1180 8732 87 1
8662.0 1180 8732 87 1
8663.0 1179 8732 88 1
8664.0 1179 8732 88 1
8665.0 1179 8733 87 1
8666.0 1179 8733 87 1
8667.0 1179 8733 87 1
8668.0 1179 8733 87 1
8669.0 1179 8733 87 1
8670.0 1178 8733 88 1
8671.0 1178 8733 88 1
8672.0 1178 8733 88 1
8673.0 1177 8733 89 1
8674.0 1177 8734 88 1
8675.0 1177 8734 88 1
8676.0 1177 8734 88 1
8677.0 1177 8734 88 1
8678.0 1177 8734 88 1
8679.0 1177 8736 86 1
8680.0 1177 8737 85 1
8681.0 1177 8738 84 1
8682.0 1177 8739 83 1
8683.0 1177 8739 83 1
8684.0 1177 8739 83 1
8685.0 1176 8740 83 1
8686.0 1175 8741 83 1
8687.0 1175 8741 83 1
8688.0 1174 8742 83 1
8689.0 1174 8742 83 1
8690.0 1174 8742 83 1
8691.0 1173 8743 83 1
8692.0 1173 8744 82 1
8693.0 1173 8744 82 1
8694.0 1173 8744 82 1
8695.0 1173 8744 82 1
8696.0 1173 8745 81 1
8697.0 1173 8745 81 1
8698.0 1172 8745 82 1
8699.0 1171 8745 83 1
8700.0 1171 8745 83 1
8701.0 1171 8745 83 1
8702.0 1171 8747 81 1
8703.0 1171 8748 80 1
8704.0 1171 8750 78 1
8705.0 1171 8751 77 1
8706.0 1169 8751 79 1
8707.0 1169 8751 79 1
8708.0 1168 8751 80 1
8709.0 1168 8752 79 1
8710.0 1167 8753 79 1
8711.0 1167 8753 79 1
8712.0 1166 8753 80 1
8713.0 1166 8754 79 1
8714.0 1166 8754 79 1
8715.0 1166 8754 79 1
8716.0 1166 8756 77 1
8717.0 1166 8756 77 1
8718.0 1166 8756 77 1
8719.0 1165 8756 78 1
8720.0 1164 8756 79 1
8721.0 1164 8756 79 1
8722.0 1163 8756 80 1
8723.0 1163 8756 80 1
8724.0 1163 8756 80 1
8725.0 1163 8757 79 1
8726.0 1161 8757 80 2
8727.0 1160 8757 81 2
8728.0 1158 8757 83 2
8729.0 1157 8757 84 2
8730.0 1157 8757 84 2
8731.0 1156 8757 85 2
8732.0 1156 8757 85 2
8733.0 1156 8759 83 2
8734.0 1155 8759 84 2
8735.0 1155 8759 84 2
8736.0 1155 8759 84 2
8737.0 1155 8759 84 2
8738.0 1155 8760 83 2
8739.0 1155 8760 83 2
8740.0 1154 8761 83 2
8741.0 1154 8761 83 2
8742.0 1154 8762 82 2
8743.0 1154 8764 80 2
8744.0 1153 8764 81 2
8745.0 1153 8766 79 2
8746.0 1153 8766 79 2
8747.0 1153 8766 79 2
8748.0 1153 8766 79 2
8749.0 1153 8768 77 2
8750.0 1152 8768 78 2
8751.0 1151 8768 79 2
8752.0 1150 8768 80 2
8753.0 1150 8768 80 2
8754.0 1150 8768 80 2
8755.0 1150 8768 80 2
8756.0 1149 8768 81 2
8757.0 1149 8769 80 2
8758.0 1149 8770 79 2
8759.0 1149 8771 79 1
8760.0 1149 8771 79 1
8761.0 1148 8771 80 1
8762.0 1148 8771 80 1
8763.0 1148 8771 80 1
8764.0 1148 8771 80 1
8765.0 1148 8771 80 1
8766.0 1148 8771 80 1
8767.0 1148 8771 80 1
8768.0 1147 8771 81 1
8769.0 1147 8771 81 1
8770.0 1146 8771 82 1
8771.0 1146 8772 81 1
8772.0 1145 8772 82 1
8773.0 1145 8772 82 1
8774.0 1145 8772 82 1
8775.0 1145 8773 81 1
8776.0 1144 8774 81 1
8777.0 1144 8774 81 1
8778.0 1144 8775 80 1
8779.0 1144 8775 80 1
8780.0 1144 8775 80 1
8781.0 1144 8775 80 1
8782.0 1143 8775 81 1
8783.0 1143 8776 80 1
8784.0 1143 8776 80 1
8785.0 1143 8776 80 1
8786.0 1143 8776 80 1
8787.0 1143 8777 79 1
8788.0 1143 8777 79 1
8789.0 1143 8777 79 1
8790.0 1142 8778 79 1
8791.0 1142 8778 79 1
8792.0 1142 8778 79 1
8793.0 1142 8778 79 1
8794.0 1142 8780 77 1
8795.0 1141 8780 78 1
8796.0 1141 8780 78 1
8797.0 1141 8780 78 1
8798.0 1141 8780 78 1
8799.0 1141 8780 78 1
8800.0 1140 8780 79 1
8801.0 1139 8780 80 1
8802.0 1137 8780 82 1
8803.0 1136 8782 81 1
8804.0 1136 8782 81 1
8805.0 1136 8783 80 1
8806.0 1135 8783 81 1
8807.0 1135 8783 81 1
8808.0 1135 8783 81 1
8809.0 1134 8783 82 1
8810.0 1134 8783 82 1
8811.0 1134 8784 81 1
8812.0 1134 8784 81 1
8813.0 1134 8784 81 1
8814.0 1134 8784 81 1
8815.0 1134 8784 81 1
8816.0 1133 8784 82 1
8817.0 1132 8784 83 1
8818.0 1132 8784 83 1
8819.0 1131 8784 84 1
8820.0 1130 8784 85 1
8821.0 1130 8784 85 1
8822.0 1130 8784 85 1
8823.0 1130 8784 85 1
8824.0 1130 8785 84 1
8825.0 1130 8785 84 1
8826.0 1129 8786 84 1
8827.0 1129 8786 84 1
8828.0 1129 8786 84 1
8829.0 1129 8787 83 1
8830.0 1129 8787 83 1
8831.0 1129 8787 83 1
8832.0 1129 8787 83 1
8833.0 1127 8787 85 1
8834.0 1127 8787 85 1
8835.0 1127 8787 85 1
8836.0 1126 8787 86 1
8837.0 1125 8788 86 1
8838.0 1124 8788 87 1
8839.0 1124 8788 87 1
8840.0 1123 8788 88 1
8841.0 1122 8788 89 1
8842.0 1122 8788 89 1
8843.0 1122 8789 88 1
8844.0 1122 8789 88 1
8845.0 1121 8789 89 1
8846.0 1119 8790 90 1
8847.0 1119 8790 90 1
8848.0 1119 8790 90 1
8849.0 1118 8791 90 1
8850.0 1118 8791 90 1
8851.0 1118 8791 90 1
8852.0 1118 8791 90 1
8853.0 1117 8791 91 1
8854.0 1117 8792 90 1
8855.0 1117 8792 90 1
8856.0 1117 8793 89 1
8857.0 1117 8793 89 1
8858.0 1116 8794 89 1
8859.0 1116 8794 89 1
8860.0 1116 8794 89 1
8861.0 1116 8794 89 1
8862.0 1116 8795 88 1
8863.0 1116 8795 88 1
8864.0 1116 8795 88 1
8865.0 1116 8795 88 1
8866.0 1116 8796 87 1
8867.0 1115 8797 87 1
8868.0 1114 8797 88 1
8869.0 1114 8797 88 1
8870.0 1114 8798 87 1
8871.0 1114 8798 87 1
8872.0 1114 8798 87 1
8873.0 1114 8799 86 1
8874.0 1114 8800 85 1
8875.0 1114 8801 84 1
8876.0 1113 8801 85 1
8877.0 1113 8801 85 1
8878.0 1112 8801 86 1
8879.0 1112 8803 84 1
8880.0 1112 8803 84 1
8881.0 1112 8803 84 1
8882.0 1112 8803 84 1
8883.0 1111 8803 85 1
8884.0 1111 8803 85 1
8885.0 1110 8803 86 1
8886.0 1110 8803 86 1
8887.0 1110 8805 84 1
8888.0 1109 8806 84 1
8889.0 1109 8807 83 1
8890.0 1109 8807 83 1
8891.0 1109 8807 83 1
8892.0 1108 8808 83 1
8893.0 1108 8808 83 1
8894.0 1108 8808 83 1
8895.0 1108 8808 83 1
8896.0 1108 8808 83 1
8897.0 1108 8809 82 1
8898.0 1108 8809 82 1
8899.0 1108 8809 82 1
8900.0 1108 8809 82 1
8901.0 1107 8809 83 1
8902.0 1106 8809 84 1
8903.0 1106 8810 83 1
8904.0 1106 8810 83 1
8905.0 1106 8810 83 1
8906.0 1106 8810 83 1
8907.0 1105 8810 84 1
8908.0 1105 8810 84 1
8909.0 1104 8811 84 1
8910.0 1104 8811 84 1
8911.0 1104 8812 83 1
8912.0 1103 8813 83 1
8913.0 1103 8813 83 1
8914.0 1103 8814 82 1
8915.0 1103 8814 82 1
8916.0 1103 8814 82 1
8917.0 1103 8815 81 1
8918.0 1102 8815 82 1
8919.0 1101 8815 83 1
8920.0 1101 8815 83 1
8921.0 1101 8816 82 1
8922.0 1101 8817 81 1
8923.0 1101 8817 81 1
8924.0 1101 8817 81 1
8925.0 1101 8817 81 1
8926.0 1101 8817 81 1
8927.0 1100 8817 82 1
8928.0 1099 8817 83 1
8929.0 1099 8818 82 1
8930.0 1099 8818 82 1
8931.0 1099 8819 81 1
8932.0 1099 8819 81 1
8933.0 1099 8819 81 1
8934.0 1099 8819 81 1
8935.0 1098 8819 82 1
8936.0 1098 8819 82 1
8937.0 1098 8820 81 1
8938.0 1098 8820 81 1
8939.0 1097 8822 80 1
8940.0 1096 8823 80 1
8941.0 1096 8823 80 1
8942.0 1096 8823 80 1
8943.0 1096 8823 80 1
8944.0 1095 8823 81 1
8945.0 1095 8823 81 1
8946.0 1095 8823 81 1
8947.0 1095 8823 81 1
8948.0 1094 8823 82 1
8949.0 1094 8824 81 1
8950.0 1094 8824 81 1
8951.0 1094 8824 81 1
8952.0 1094 8824 81 1
8953.0 1094 8824 81 1
8954.0 1094 8824 81 1
8955.0 1093 8824 83 0
8956.0 1093 8824 83 0
8957.0 1093 8824 83 0
8958.0 1093 8826 81 0
8959.0 1093 8826 81 0
8960.0 1093 8826 81 0
8961.0 1093 8826 81 0
8962.0 1093 8826 81 0
8963.0 1093 8827 80 0
8964.0 1093 8828 79 0
8965.0 1092 8828 80 0
8966.0 1092 8828 80 0
8967.0 1092 8828 80 0
8968.0 1091 8828 81 0
8969.0 1090 8829 81 0
8970.0 1090 8829 81 0
8971.0 1090 8829 81 0
8972.0 1089 8829 82 0
8973.0 1089 8829 82 0
8974.0 1089 8829 82 0
8975.0 1089 8829 82 0
8976.0 1089 8829 82 0
8977.0 1089 8829 82 0
8978.0 1088 8829 83 0
8979.0 1088 8829 83 0
8980.0 1088 8829 83 0
8981.0 1088 8829 83 0
8982.0 1088 8830 82 0
8983.0 1088 8830 82 0
8984.0 1088 8831 81 0
8985.0 1088 8832 80 0
8986.0 1088 8833 79 0
8987.0 1088 8833 79 0
8988.0 1088 8834 78 0
8989.0 1087 8834 79 0
8990.0 1086 8834 80 0
8991.0 1086 8834 80 0
8992.0 1086 8834 80 0
8993.0 1086 8834 80 0
8994.0 1086 8834 80 0
8995.0 1086 8834 80 0
8996.0 1086 8834 80 0
8997.0 1085 8835 80 0
8998.0 1085 8835 80 0
8999.0 1085 8836 79 0
9000.0 1085 8836 79 0
9001.0 1085 8837 78 0
9002.0 1084 8837 79 0
9003.0 1084 8837 79 0
9004.0 1084 8837 79 0
9005.0 1084 8837 79 0
9006.0 1084 8837 79 0
9007.0 1084 8837 79 0
9008.0 1084 8839 77 0
9009.0 1084 8839 77 0
9010.0 1084 8839 77 0
9011.0 1084 8840 76 0
9012.0 1083 8840 77 0
9013.0 1083 8841 76 0
9014.0 1083 8841 76 0
9015.0 1083 8841 76 0
9016.0 1083 8841 76 0
9017.0 1081 8841 78 0
9018.0 1081 8841 78 0
9019.0 1081 8841 78 0
9020.0 1080 8843 77 0
9021.0 1079 8844 77 0
9022.0 1079 8844 77 0
9023.0 1079 8844 77 0
9024.0 1079 8844 77 0
9025.0 1079 8844 77 0
9026.0 1079 8844 77 0
9027.0 1079 8845 76 0
9028.0 1079 8845 76 0
9029.0 1079 8846 75 0
9030.0 1079 8846 75 0
9031.0 1078 8846 76 0
9032.0 1078 8846 76 0
9033.0 1078 8846 76 0
9034.0 1077 8847 76 0
9035.0 1077 8847 76 0
9036.0 1076 8849 75 0
9037.0 1076 8849 75 0
9038.0 1075 8850 75 0
9039.0 1075 8850 75 0
9040.0 1075 8851 74 0
9041.0 1075 8851 74 0
9042.0 1075 8851 74 0
9043.0 1075 8851 74 0
9044.0 1075 8851 74 0
9045.0 1074 8851 75 0
9046.0 1074 8851 75 0
9047.0 1074 8851 75 0
9048.0 1074 8851 75 0
9049.0 1074 8851 75 0
9050.0 1074 8851 75 0
9051.0 1074 8851 75 0
9052.0 1074 8851 75 0
9053.0 1074 8851 75 0
9054.0 1074 8851 75 0
9055.0 1074 8851 75 0
9056.0 1074 8852 74 0
9057.0 1074 8852 74 0
9058.0 1074 8853 73 0
9059.0 1074 8854 72 0
9060.0 1072 8854 74 0
9061.0 1072 8855 73 0
9062.0 1072 8855 73 0
9063.0 1072 8856 72 0
9064.0 1072 8858 70 0
9065.0 1072 8858 70 0
9066.0 1072 8858 70 0
9067.0 1071 8859 70 0
9068.0 1071 8859 70 0
9069.0 1071 8859 70 0
9070.0 1071 8859 70 0
9071.0 1071 8859 70 0
9072.0 1071 8859 70 0
9073.0 1071 8859 70 0
9074.0 1071 8859 70 0
9075.0 1071 8859 70 0
9076.0 1071 8859 70 0
9077.0 1069 8859 72 0
9078.0 1069 8859 72 0
9079.0 1068 8859 73 0
9080.0 1068 8859 73 0
9081.0 1068 8859 73 0
9082.0 1067 8859 74 0
9083.0 1067 8860 73 0
9084.0 1066 8861 73 0
9085.0 1065 8862 73 0
9086.0 1065 8862 73 0
9087.0 1065 8863 72 0
9088.0 1065 8863 72 0
9089.0 1065 8864 71 0
9090.0 1065 8864 71 0
9091.0 1065 8864 71 0
9092.0 1065 8864 71 0
9093.0 1065 8864 71 0
9094.0 1063 8865 72 0
9095.0 1063 8865 72 0
9096.0 1062 8865 73 0
9097.0 1062 8865 73 0
9098.0 1062 8866 72 0
9099.0 1062 8866 72 0
9100.0 1062 8866 72 0
9101.0 1062 8867 71 0
9102.0 1060 8867 73 0
9103.0 1060 8867 73 0
9104.0 1059 8867 74 0
9105.0 1059 8867 74 0
9106.0 1059 8867 74 0
9107.0 1059 8867 74 0
9108.0 1059 8867 74 0
9109.0 1059 8867 74 0
9110.0 1059 8867 74 0
9111.0 1059 8867 74 0
9112.0 1059 8867 74 0
9113.0 1059 8867 74 0
9114.0 1059 8867 74 0
9115.0 1059 8867 74 0
9116.0 1059 8867 74 0
9117.0 1059 8867 74 0
9118.0 1059 8867 74 0
9119.0 1059 8867 74 0
9120.0 1057 8868 75 0
9121.0 1057 8868 75 0
9122.0 1057 8868 75 0
9123.0 1057 8868 75 0
9124.0 1056 8868 76 0
9125.0 1056 8869 75 0
9126.0 1056 8869 75 0
9127.0 1056 8869 75 0
9128.0 1055 8869 76 0
9129.0 1055 8869 76 0
9130.0 1054 8869 77 0
9131.0 1054 8870 76 0
9132.0 1054 8870 76 0
9133.0 1054 8870 76 0
9134.0 1054 8870 76 0
9135.0 1053 8870 77 0
9136.0 1053 8870 77 0
9137.0 1053 8870 77 0
9138.0 1052 8870 78 0
9139.0 1052 8870 78 0
9140.0 1051 8870 79 0
9141.0 1051 8870 79 0
9142.0 1051 8870 79 0
9143.0 1051 8871 78 0
9144.0 1051 8871 78 0
9145.0 1051 8871 78 0
9146.0 1051 8871 78 0
9147.0 1051 8871 78 0
9148.0 1051 8871 78 0
9149.0 1050 8871 79 0
9150.0 1050 8871 79 0
9151.0 1050 8872 78 0
9152.0 1050 8872 78 0
9153.0 1050 8872 78 0
9154.0 1050 8872 78 0
9155.0 1050 8872 78 0
9156.0 1050 8873 77 0
9157.0 1048 8873 79 0
9158.0 1048 8874 78 0
9159.0 1047 8874 79 0
9160.0 1047 8874 79 0
9161.0 1047 8874 79 0
9162.0 1047 8874 79 0
9163.0 1046 8874 80 0
9164.0 1046 8874 80 0
9165.0 1046 8874 80 0
9166.0 1046 8875 79 0
9167.0 1046 8875 79 0
9168.0 1046 8875 79 0
9169.0 1046 8875 79 0
9170.0 1046 8875 79 0
9171.0 1046 8876 78 0
9172.0 1044 8876 80 0
9173.0 1044 8876 80 0
9174.0 1044 8876 80 0
9175.0 1043 8876 81 0
9176.0 1043 8876 81 0
9177.0 1043 8876 81 0
9178.0 1043 8877 80 0
9179.0 1043 8878 79 0
9180.0 1043 8878 79 0
9181.0 1042 8879 79 0
9182.0 1040 8879 81 0
9183.0 1040 8880 80 0
9184.0 1040 8881 79 0
9185.0 1040 8881 79 0
9186.0 1040 8881 79 0
9187.0 1040 8881 79 0
9188.0 1039 8881 80 0
9189.0 1039 8882 79 0
9190.0 1039 8882 79 0
9191.0 1038 8882 80 0
9192.0 1038 8882 80 0
9193.0 1037 8882 81 0
9194.0 1037 8882 81 0
9195.0 1036 8882 82 0
9196.0 1036 8882 82 0
9197.0 1036 8882 82 0
9198.0 1035 8882 83 0
9199.0 1035 8883 82 0
9200.0 1034 8884 82 0
9201.0 1034 8885 81 0
9202.0 1034 8885 81 0
9203.0 1034 8885 81 0
9204.0 1034 8885 81 0
9205.0 1034 8885 81 0
9206.0 1033 8886 81 0
9207.0 1032 8887 81 0
9208.0 1031 8887 82 0
9209.0 1030 8888 82 0
9210.0 1030 8890 80 0
9211.0 1029 8890 80 1
9212.0 1029 8890 80 1
9213.0 1028 8890 81 1
9214.0 1028 8890 81 1
9215.0 1028 8890 81 1
9216.0 1027 8891 81 1
9217.0 1027 8891 81 1
9218.0 1027 8891 81 1
9219.0 1027 8891 81 1
9220.0 1027 8891 81 1
9221.0 1026 8891 82 1
9222.0 1025 8891 83 1
9223.0 1025 8891 83 1
9224.0 1025 8891 83 1
9225.0 1025 8891 83 1
9226.0 1024 8892 83 1
9227.0 1023 8892 84 1
9228.0 1023 8892 84 1
9229.0 1022 8892 85 1
9230.0 1022 8892 85 1
9231.0 1022 8893 84 1
9232.0 1022 8893 84 1
9233.0 1022 8893 84 1
9234.0 1022 8893 84 1
9235.0 1022 8893 84 1
9236.0 1021 8893 85 1
9237.0 1021 8893 85 1
9238.0 1021 8894 84 1
9239.0 1021 8894 84 1
9240.0 1019 8894 86 1
9241.0 1019 8895 85 1
9242.0 1019 8895 85 1
9243.0 1018 8895 86 1
9244.0 1018 8895 86 1
9245.0 1018 8895 86 1
9246.0 1018 8895 86 1
9247.0 1018 8895 86 1
9248.0 1018 8895 86 1
9249.0 1018 8895 86 1
9250.0 1018 8895 86 1
9251.0 1018 8895 86 1
9252.0 1017 8895 87 1
9253.0 1017 8895 87 1
9254.0 1017 8895 87 1
9255.0 1017 8896 86 1
9256.0 1016 8899 84 1
9257.0 1016 8899 84 1
9258.0 1016 8899 84 1
9259.0 1014 8899 86 1
9260.0 1014 8899 86 1
9261.0 1014 8899 86 1
9262.0 1014 8899 87 0
9263.0 1014 8900 86 0
9264.0 1014 8901 85 0
9265.0 1013 8901 86 0
9266.0 1013 8903 84 0
9267.0 1013 8903 84 0
9268.0 1013 8904 83 0
9269.0 1013 8904 83 0
9270.0 1013 8904 83 0
9271.0 1012 8904 84 0
9272.0 1012 8904 84 0
9273.0 1012 8904 84 0
9274.0 1012 8904 84 0
9275.0 1012 8905 83 0
9276.0 1012 8905 83 0
9277.0 1012 8905 83 0
9278.0 1012 8905 83 0
9279.0 1012 8906 82 0
9280.0 1012 8906 82 0
9281.0 1012 8906 82 0
9282.0 1011 8906 83 0
9283.0 1011 8907 82 0
9284.0 1011 8908 81 0
9285.0 1008 8909 83 0
9286.0 1008 8909 83 0
9287.0 1006 8910 84 0
9288.0 1006 8910 84 0
9289.0 1006 8911 83 0
9290.0 1006 8911 83 0
9291.0 1006 8911 83 0
9292.0 1006 8911 83 0
9293.0 1004 8911 85 0
9294.0 1004 8911 85 0
9295.0 1004 8911 85 0
9296.0 1004 8912 84 0
9297.0 1004 8912 84 0
9298.0 1003 8912 85 0
9299.0 1003 8913 84 0
9300.0 1003 8913 84 0
9301.0 1003 8913 84 0
9302.0 1003 8913 84 0
9303.0 1001 8914 85 0
9304.0 1001 8914 85 0
9305.0 1001 8914 85 0
9306.0 1000 8914 86 0
9307.0 999 8914 87 0
9308.0 999 8914 87 0
9309.0 999 8914 87 0
9310.0 998 8914 88 0
9311.0 997 8915 88 0
9312.0 996 8916 88 0
9313.0 995 8916 89 0
9314.0 995 8916 89 0
9315.0 993 8916 91 0
9316.0 993 8916 91 0
9317.0 993 8916 91 0
9318.0 993 8916 91 0
9319.0 993 8916 91 0
9320.0 993 8917 90 0
9321.0 993 8917 90 0
9322.0 993 8918 89 0
9323.0 993 8918 89 0
9324.0 993 8919 88 0
9325.0 993 8920 87 0
9326.0 993 8920 87 0
9327.0 992 8920 88 0
9328.0 992 8920 88 0
9329.0 992 8921 87 0
9330.0 992 8921 87 0
9331.0 992 8921 87 0
9332.0 992 8921 87 0
9333.0 992 8922 86 0
9334.0 992 8922 86 0
9335.0 992 8922 86 0
9336.0 992 8922 86 0
9337.0 991 8924 85 0
9338.0 991 8924 85 0
9339.0 991 8924 85 0
9340.0 991 8924 85 0
9341.0 991 8924 85 0
9342.0 991 8924 85 0
9343.0 990 8925 85 0
9344.0 990 8925 85 0
9345.0 990 8926 84 0
9346.0 990 8926 84 0
9347.0 989 8926 85 0
9348.0 989 8926 85 0
9349.0 989 8926 85 0
9350.0 989 8926 85 0
9351.0 988 8926 86 0
9352.0 988 8926 86 0
9353.0 988 8926 86 0
9354.0 987 8926 87 0
9355.0 987 8926 87 0
9356.0 986 8926 88 0
9357.0 986 8926 88 0
9358.0 986 8926 88 0
9359.0 986 8926 88 0
9360.0 986 8926 88 0
9361.0 986 8926 88 0
9362.0 986 8926 88 0
9363.0 986 8927 87 0
9364.0 986 8927 87 0
9365.0 985 8927 88 0
9366.0 985 8927 88 0
9367.0 985 8928 87 0
9368.0 985 8928 87 0
9369.0 985 8928 87 0
9370.0 985 8929 86 0
9371.0 985 8929 86 0
9372.0 985 8930 85 0
9373.0 985 8930 85 0
9374.0 984 8930 86 0
9375.0 984 8930 86 0
9376.0 983 8931 86 0
9377.0 982 8931 87 0
9378.0 982 8931 87 0
9379.0 982 8931 87 0
9380.0 982 8931 87 0
9381.0 982 8931 87 0
9382.0 982 8932 86 0
9383.0 982 8932 86 0
9384.0 981 8932 87 0
9385.0 981 8934 85 0
9386.0 981 8934 85 0
9387.0 981 8934 85 0
9388.0 981 8936 83 0
9389.0 981 8937 82 0
9390.0 981 8938 81 0
9391.0 981 8938 81 0
9392.0 981 8938 81 0
9393.0 981 8938 81 0
9394.0 979 8938 83 0
9395.0 979 8938 83 0
9396.0 979 8938 83 0
9397.0 979 8938 83 0
9398.0 979 8939 82 0
9399.0 978 8940 81 1
9400.0 977 8940 82 1
9401.0 977 8940 82 1
9402.0 977 8940 82 1
9403.0 976 8940 83 1
9404.0 976 8940 83 1
9405.0 976 8940 83 1
9406.0 976 8940 83 1
9407.0 976 8940 83 1
9408.0 976 8940 83 1
9409.0 976 8942 81 1
9410.0 975 8942 82 1
9411.0 975 8942 82 1
9412.0 975 8942 82 1
9413.0 975 8942 82 1
9414.0 975 8942 82 1
9415.0 974 8942 84 0
9416.0 974 8942 84 0
9417.0 974 8943 83 0
9418.0 974 8943 83 0
9419.0 973 8943 84 0
9420.0 973 8943 84 0
9421.0 973 8943 84 0
9422.0 973 8943 84 0
9423.0 973 8945 82 0
9424.0 973 8945 82 0
9425.0 972 8946 82 0
9426.0 972 8946 82 0
9427.0 972 8946 82 0
9428.0 972 8947 81 0
9429.0 971 8948 81 0
9430.0 971 8948 81 0
9431.0 971 8949 80 0
9432.0 971 8949 80 0
9433.0 971 8950 79 0
9434.0 971 8951 78 0
9435.0 971 8952 77 0
9436.0 971 8952 77 0
9437.0 971 8952 77 0
9438.0 971 8952 77 0
9439.0 971 8952 77 0
9440.0 970 8952 78 0
9441.0 970 8952 78 0
9442.0 970 8953 77 0
9443.0 970 8953 77 0
9444.0 970 8955 75 0
9445.0 970 8955 75 0
9446.0 970 8955 75 0
9447.0 970 8955 75 0
9448.0 970 8955 75 0
9449.0 970 8955 75 0
9450.0 969 8955 76 0
9451.0 968 8955 77 0
9452.0 967 8956 77 0
9453.0 967 8956 77 0
9454.0 967 8956 77 0
9455.0 966 8956 77 1
9456.0 966 8956 77 1
9457.0 966 8957 76 1
9458.0 966 8957 76 1
9459.0 966 8957 76 1
9460.0 966 8957 76 1
9461.0 966 8957 76 1
9462.0 966 8957 76 1
9463.0 966 8957 76 1
9464.0 966 8957 76 1
9465.0 966 8957 76 1
9466.0 966 8958 75 1
9467.0 966 8958 75 1
9468.0 965 8958 76 1
9469.0 965 8958 76 1
9470.0 965 8958 76 1
9471.0 965 8958 76 1
9472.0 964 8960 75 1
9473.0 964 8960 75 1
9474.0 964 8960 75 1
9475.0 962 8960 77 1
9476.0 962 8960 77 1
9477.0 962 8960 77 1
9478.0 962 8960 77 1
9479.0 960 8962 77 1
9480.0 959 8962 78 1
9481.0 959 8963 77 1
9482.0 959 8963 77 1
9483.0 958 8963 78 1
9484.0 958 8963 78 1
9485.0 958 8963 78 1
9486.0 957 8963 79 1
9487.0 957 8964 78 1
9488.0 957 8965 77 1
9489.0 957 8965 77 1
9490.0 957 8965 77 1
9491.0 957 8966 76 1
9492.0 957 8966 76 1
